Added 0 blocks for potential tranformations
Added 0 blocks for potential tranformations
Added 0 blocks for potential tranformations
Added 0 blocks for potential tranformations
Added 0 blocks for potential tranformations
Added 0 blocks for potential tranformations
Trainer initialized on GPU

-----TRAINING-----

TRAIN Epoch 0 | Batchsize: 18 | Steps: 535
TRAIN Epoch 0 | Batch 135 | TOTAL 0.7334 | RECON 0.2506 | BCE 0.4805 | KL 0.0023 | ACC 0.7983 | PRC 0.3546 | RCL 0.2469 | F1 0.2911
TRAIN Epoch 0 | Batch 136 | TOTAL 0.8617 | RECON 0.3518 | BCE 0.5074 | KL 0.0025 | ACC 0.7731 | PRC 0.3866 | RCL 0.1888 | F1 0.2537
TRAIN Epoch 0 | Batch 137 | TOTAL 0.7421 | RECON 0.2686 | BCE 0.4709 | KL 0.0027 | ACC 0.8118 | PRC 0.4571 | RCL 0.1739 | F1 0.2520
TRAIN Epoch 0 | Batch 138 | TOTAL 0.8805 | RECON 0.3344 | BCE 0.5432 | KL 0.0030 | ACC 0.7509 | PRC 0.4403 | RCL 0.0620 | F1 0.1087
TRAIN Epoch 0 | Batch 139 | TOTAL 0.7480 | RECON 0.2640 | BCE 0.4811 | KL 0.0029 | ACC 0.8066 | PRC 0.4440 | RCL 0.0211 | F1 0.0403
TRAIN Epoch 0 | Batch 140 | TOTAL 0.8370 | RECON 0.2797 | BCE 0.5548 | KL 0.0025 | ACC 0.7366 | PRC 0.4855 | RCL 0.0020 | F1 0.0041
TRAIN Epoch 0 | Batch 141 | TOTAL 0.8778 | RECON 0.3163 | BCE 0.5589 | KL 0.0026 | ACC 0.7429 | PRC 0.7872 | RCL 0.0006 | F1 0.0012
TRAIN Epoch 0 | Batch 142 | TOTAL 0.8720 | RECON 0.3109 | BCE 0.5581 | KL 0.0030 | ACC 0.7334 | PRC 0.7500 | RCL 0.0002 | F1 0.0005
TRAIN Epoch 0 | Batch 143 | TOTAL 0.9382 | RECON 0.3687 | BCE 0.5663 | KL 0.0033 | ACC 0.7423 | PRC 0.5294 | RCL 0.0001 | F1 0.0003
TRAIN Epoch 0 | Batch 144 | TOTAL 0.7997 | RECON 0.2823 | BCE 0.5144 | KL 0.0030 | ACC 0.7723 | PRC 0.6176 | RCL 0.0004 | F1 0.0007
TRAIN Epoch 0 | Batch 145 | TOTAL 0.7929 | RECON 0.2942 | BCE 0.4963 | KL 0.0024 | ACC 0.7858 | PRC 0.7174 | RCL 0.0019 | F1 0.0037
TRAIN Epoch 0 | Batch 146 | TOTAL 0.9736 | RECON 0.3954 | BCE 0.5759 | KL 0.0024 | ACC 0.7294 | PRC 0.5901 | RCL 0.0086 | F1 0.0170
TRAIN Epoch 0 | Batch 147 | TOTAL 0.8767 | RECON 0.3296 | BCE 0.5447 | KL 0.0023 | ACC 0.7497 | PRC 0.5303 | RCL 0.0365 | F1 0.0683
TRAIN Epoch 0 | Batch 148 | TOTAL 0.8768 | RECON 0.3442 | BCE 0.5304 | KL 0.0023 | ACC 0.7556 | PRC 0.4960 | RCL 0.0869 | F1 0.1479
TRAIN Epoch 0 | Batch 149 | TOTAL 0.7387 | RECON 0.2663 | BCE 0.4702 | KL 0.0022 | ACC 0.8189 | PRC 0.3551 | RCL 0.1590 | F1 0.2196
TRAIN Epoch 0 | Batch 150 | TOTAL 0.9044 | RECON 0.3530 | BCE 0.5487 | KL 0.0027 | ACC 0.7333 | PRC 0.4587 | RCL 0.1509 | F1 0.2271
TRAIN Epoch 0 | Batch 151 | TOTAL 0.9247 | RECON 0.3579 | BCE 0.5643 | KL 0.0025 | ACC 0.7335 | PRC 0.5030 | RCL 0.1629 | F1 0.2461
TRAIN Epoch 0 | Batch 152 | TOTAL 0.9498 | RECON 0.3724 | BCE 0.5752 | KL 0.0023 | ACC 0.7161 | PRC 0.4977 | RCL 0.1213 | F1 0.1950
TRAIN Epoch 0 | Batch 153 | TOTAL 0.8226 | RECON 0.3110 | BCE 0.5091 | KL 0.0025 | ACC 0.7669 | PRC 0.5647 | RCL 0.1170 | F1 0.1938
TRAIN Epoch 0 | Batch 154 | TOTAL 0.8621 | RECON 0.3594 | BCE 0.5009 | KL 0.0019 | ACC 0.7844 | PRC 0.4542 | RCL 0.0569 | F1 0.1011
TRAIN Epoch 0 | Batch 155 | TOTAL 0.8494 | RECON 0.3140 | BCE 0.5332 | KL 0.0023 | ACC 0.7628 | PRC 0.4971 | RCL 0.0133 | F1 0.0258
TRAIN Epoch 0 | Batch 156 | TOTAL 0.9621 | RECON 0.3492 | BCE 0.6104 | KL 0.0024 | ACC 0.6957 | PRC 0.6300 | RCL 0.0048 | F1 0.0094
TRAIN Epoch 0 | Batch 157 | TOTAL 0.9797 | RECON 0.3346 | BCE 0.6424 | KL 0.0026 | ACC 0.6808 | PRC 0.6583 | RCL 0.0023 | F1 0.0046
TRAIN Epoch 0 | Batch 158 | TOTAL 0.7945 | RECON 0.3156 | BCE 0.4763 | KL 0.0026 | ACC 0.7983 | PRC 0.4536 | RCL 0.0045 | F1 0.0089
TRAIN Epoch 0 | Batch 159 | TOTAL 0.9416 | RECON 0.4141 | BCE 0.5256 | KL 0.0018 | ACC 0.7771 | PRC 0.4297 | RCL 0.0039 | F1 0.0078
TRAIN Epoch 0 | Batch 160 | TOTAL 0.8226 | RECON 0.3544 | BCE 0.4662 | KL 0.0020 | ACC 0.8158 | PRC 0.5000 | RCL 0.0051 | F1 0.0101
TRAIN Epoch 0 | Batch 161 | TOTAL 0.9543 | RECON 0.3682 | BCE 0.5840 | KL 0.0021 | ACC 0.7261 | PRC 0.6144 | RCL 0.0021 | F1 0.0042
TRAIN Epoch 0 | Batch 162 | TOTAL 0.6930 | RECON 0.2456 | BCE 0.4451 | KL 0.0022 | ACC 0.8190 | PRC 0.4535 | RCL 0.0027 | F1 0.0054
TRAIN Epoch 0 | Batch 163 | TOTAL 1.0085 | RECON 0.4032 | BCE 0.6030 | KL 0.0024 | ACC 0.7095 | PRC 0.7106 | RCL 0.0042 | F1 0.0084
TRAIN Epoch 0 | Batch 164 | TOTAL 0.8264 | RECON 0.3405 | BCE 0.4835 | KL 0.0024 | ACC 0.7855 | PRC 0.6597 | RCL 0.0077 | F1 0.0152
TRAIN Epoch 0 | Batch 165 | TOTAL 0.9585 | RECON 0.3416 | BCE 0.6144 | KL 0.0024 | ACC 0.6969 | PRC 0.6057 | RCL 0.0146 | F1 0.0286
TRAIN Epoch 0 | Batch 166 | TOTAL 0.9449 | RECON 0.3596 | BCE 0.5828 | KL 0.0025 | ACC 0.7177 | PRC 0.5686 | RCL 0.0363 | F1 0.0682
TRAIN Epoch 0 | Batch 167 | TOTAL 0.8247 | RECON 0.3267 | BCE 0.4957 | KL 0.0024 | ACC 0.7887 | PRC 0.5153 | RCL 0.1168 | F1 0.1905
TRAIN Epoch 0 | Batch 168 | TOTAL 0.9696 | RECON 0.3697 | BCE 0.5973 | KL 0.0026 | ACC 0.7010 | PRC 0.5782 | RCL 0.1307 | F1 0.2132
TRAIN Epoch 0 | Batch 169 | TOTAL 0.9010 | RECON 0.3400 | BCE 0.5586 | KL 0.0024 | ACC 0.7375 | PRC 0.5887 | RCL 0.2086 | F1 0.3080
TRAIN Epoch 0 | Batch 170 | TOTAL 0.9647 | RECON 0.3644 | BCE 0.5980 | KL 0.0023 | ACC 0.6879 | PRC 0.6527 | RCL 0.2192 | F1 0.3282
TRAIN Epoch 0 | Batch 171 | TOTAL 0.8950 | RECON 0.3427 | BCE 0.5500 | KL 0.0024 | ACC 0.7346 | PRC 0.3806 | RCL 0.2394 | F1 0.2939
TRAIN Epoch 0 | Batch 172 | TOTAL 0.8824 | RECON 0.3286 | BCE 0.5510 | KL 0.0028 | ACC 0.7340 | PRC 0.4602 | RCL 0.2848 | F1 0.3519
TRAIN Epoch 0 | Batch 173 | TOTAL 0.8366 | RECON 0.3081 | BCE 0.5258 | KL 0.0027 | ACC 0.7584 | PRC 0.4142 | RCL 0.2916 | F1 0.3423
TRAIN Epoch 0 | Batch 174 | TOTAL 0.8967 | RECON 0.3464 | BCE 0.5472 | KL 0.0031 | ACC 0.7297 | PRC 0.5600 | RCL 0.2569 | F1 0.3522
TRAIN Epoch 0 | Batch 175 | TOTAL 0.8250 | RECON 0.3092 | BCE 0.5134 | KL 0.0024 | ACC 0.7716 | PRC 0.5444 | RCL 0.2325 | F1 0.3258
TRAIN Epoch 0 | Batch 176 | TOTAL 0.8588 | RECON 0.2906 | BCE 0.5659 | KL 0.0024 | ACC 0.7368 | PRC 0.4908 | RCL 0.1233 | F1 0.1971
TRAIN Epoch 0 | Batch 177 | TOTAL 0.8290 | RECON 0.3226 | BCE 0.5047 | KL 0.0017 | ACC 0.7761 | PRC 0.4766 | RCL 0.0791 | F1 0.1356
TRAIN Epoch 0 | Batch 178 | TOTAL 0.8172 | RECON 0.3455 | BCE 0.4696 | KL 0.0021 | ACC 0.8030 | PRC 0.5029 | RCL 0.0284 | F1 0.0538
TRAIN Epoch 0 | Batch 179 | TOTAL 0.9618 | RECON 0.4189 | BCE 0.5411 | KL 0.0018 | ACC 0.7561 | PRC 0.7066 | RCL 0.0047 | F1 0.0094
TRAIN Epoch 0 | Batch 180 | TOTAL 0.7356 | RECON 0.2834 | BCE 0.4501 | KL 0.0020 | ACC 0.8105 | PRC 0.8378 | RCL 0.0007 | F1 0.0013
TRAIN Epoch 0 | Batch 181 | TOTAL 0.8311 | RECON 0.3337 | BCE 0.4955 | KL 0.0020 | ACC 0.8006 | PRC 0.3333 | RCL 0.0000 | F1 0.0001
TRAIN Epoch 0 | Batch 182 | TOTAL 0.7047 | RECON 0.2719 | BCE 0.4309 | KL 0.0020 | ACC 0.8200 | PRC 0.4444 | RCL 0.0001 | F1 0.0002
TRAIN Epoch 0 | Batch 183 | TOTAL 0.6656 | RECON 0.2634 | BCE 0.4004 | KL 0.0018 | ACC 0.8428 | PRC 0.5385 | RCL 0.0004 | F1 0.0007
TRAIN Epoch 0 | Batch 184 | TOTAL 1.0730 | RECON 0.4036 | BCE 0.6670 | KL 0.0025 | ACC 0.6905 | PRC 0.5254 | RCL 0.0004 | F1 0.0008
TRAIN Epoch 0 | Batch 185 | TOTAL 0.9080 | RECON 0.3290 | BCE 0.5766 | KL 0.0023 | ACC 0.7265 | PRC 0.7695 | RCL 0.0033 | F1 0.0066
TRAIN Epoch 0 | Batch 186 | TOTAL 1.1484 | RECON 0.3747 | BCE 0.7706 | KL 0.0031 | ACC 0.5899 | PRC 0.7250 | RCL 0.0119 | F1 0.0235
TRAIN Epoch 0 | Batch 187 | TOTAL 1.0629 | RECON 0.4121 | BCE 0.6481 | KL 0.0027 | ACC 0.6737 | PRC 0.5477 | RCL 0.0384 | F1 0.0718
TRAIN Epoch 0 | Batch 188 | TOTAL 0.8158 | RECON 0.3114 | BCE 0.5021 | KL 0.0023 | ACC 0.7790 | PRC 0.5320 | RCL 0.1269 | F1 0.2050
TRAIN Epoch 0 | Batch 189 | TOTAL 0.7365 | RECON 0.2584 | BCE 0.4757 | KL 0.0023 | ACC 0.7976 | PRC 0.4150 | RCL 0.1827 | F1 0.2537
TRAIN Epoch 0 | Batch 190 | TOTAL 0.7172 | RECON 0.2527 | BCE 0.4623 | KL 0.0023 | ACC 0.8034 | PRC 0.4110 | RCL 0.2259 | F1 0.2916
TRAIN Epoch 0 | Batch 191 | TOTAL 0.8263 | RECON 0.3055 | BCE 0.5187 | KL 0.0021 | ACC 0.7541 | PRC 0.4283 | RCL 0.1935 | F1 0.2666
TRAIN Epoch 0 | Batch 192 | TOTAL 0.8232 | RECON 0.2860 | BCE 0.5352 | KL 0.0020 | ACC 0.7563 | PRC 0.4726 | RCL 0.1929 | F1 0.2740
TRAIN Epoch 0 | Batch 193 | TOTAL 0.9055 | RECON 0.3667 | BCE 0.5369 | KL 0.0019 | ACC 0.7463 | PRC 0.4952 | RCL 0.1555 | F1 0.2366
TRAIN Epoch 0 | Batch 194 | TOTAL 1.0134 | RECON 0.4067 | BCE 0.6045 | KL 0.0021 | ACC 0.6864 | PRC 0.6229 | RCL 0.1083 | F1 0.1845
TRAIN Epoch 0 | Batch 195 | TOTAL 0.8409 | RECON 0.3187 | BCE 0.5201 | KL 0.0020 | ACC 0.7688 | PRC 0.4546 | RCL 0.0852 | F1 0.1435
TRAIN Epoch 0 | Batch 196 | TOTAL 0.9157 | RECON 0.3508 | BCE 0.5633 | KL 0.0017 | ACC 0.7317 | PRC 0.5950 | RCL 0.0688 | F1 0.1233
TRAIN Epoch 0 | Batch 197 | TOTAL 0.9863 | RECON 0.4065 | BCE 0.5777 | KL 0.0020 | ACC 0.7345 | PRC 0.4767 | RCL 0.0430 | F1 0.0789
TRAIN Epoch 0 | Batch 198 | TOTAL 0.9446 | RECON 0.3575 | BCE 0.5849 | KL 0.0023 | ACC 0.7045 | PRC 0.6817 | RCL 0.0512 | F1 0.0952
TRAIN Epoch 0 | Batch 199 | TOTAL 0.9183 | RECON 0.4004 | BCE 0.5161 | KL 0.0018 | ACC 0.7696 | PRC 0.6098 | RCL 0.0756 | F1 0.1345
TRAIN Epoch 0 | Batch 200 | TOTAL 0.9187 | RECON 0.3152 | BCE 0.6014 | KL 0.0020 | ACC 0.6955 | PRC 0.6138 | RCL 0.0622 | F1 0.1129
TRAIN Epoch 0 | Batch 201 | TOTAL 0.9464 | RECON 0.3606 | BCE 0.5838 | KL 0.0020 | ACC 0.7128 | PRC 0.5932 | RCL 0.0914 | F1 0.1585
TRAIN Epoch 0 | Batch 202 | TOTAL 0.9358 | RECON 0.3593 | BCE 0.5744 | KL 0.0020 | ACC 0.7253 | PRC 0.5005 | RCL 0.1210 | F1 0.1949
TRAIN Epoch 0 | Batch 203 | TOTAL 0.8528 | RECON 0.3256 | BCE 0.5254 | KL 0.0018 | ACC 0.7570 | PRC 0.4523 | RCL 0.1660 | F1 0.2429
TRAIN Epoch 0 | Batch 204 | TOTAL 0.7862 | RECON 0.2867 | BCE 0.4977 | KL 0.0018 | ACC 0.7842 | PRC 0.4467 | RCL 0.1941 | F1 0.2706
TRAIN Epoch 0 | Batch 205 | TOTAL 0.7910 | RECON 0.3067 | BCE 0.4828 | KL 0.0015 | ACC 0.8008 | PRC 0.4249 | RCL 0.1954 | F1 0.2677
TRAIN Epoch 0 | Batch 206 | TOTAL 0.7856 | RECON 0.2761 | BCE 0.5075 | KL 0.0021 | ACC 0.7701 | PRC 0.5206 | RCL 0.1631 | F1 0.2484
TRAIN Epoch 0 | Batch 207 | TOTAL 0.7814 | RECON 0.2859 | BCE 0.4935 | KL 0.0020 | ACC 0.7759 | PRC 0.5960 | RCL 0.1329 | F1 0.2174
TRAIN Epoch 0 | Batch 208 | TOTAL 0.8121 | RECON 0.2950 | BCE 0.5152 | KL 0.0019 | ACC 0.7658 | PRC 0.6093 | RCL 0.0790 | F1 0.1398
TRAIN Epoch 0 | Batch 209 | TOTAL 0.9816 | RECON 0.3428 | BCE 0.6365 | KL 0.0023 | ACC 0.6668 | PRC 0.7458 | RCL 0.0425 | F1 0.0803
TRAIN Epoch 0 | Batch 210 | TOTAL 0.8151 | RECON 0.3151 | BCE 0.4977 | KL 0.0022 | ACC 0.7822 | PRC 0.5687 | RCL 0.0394 | F1 0.0737
TRAIN Epoch 0 | Batch 211 | TOTAL 0.8099 | RECON 0.2951 | BCE 0.5127 | KL 0.0022 | ACC 0.7730 | PRC 0.6424 | RCL 0.0450 | F1 0.0841
TRAIN Epoch 0 | Batch 212 | TOTAL 0.8360 | RECON 0.2997 | BCE 0.5345 | KL 0.0018 | ACC 0.7399 | PRC 0.6690 | RCL 0.0489 | F1 0.0912
TRAIN Epoch 0 | Batch 213 | TOTAL 0.8065 | RECON 0.3120 | BCE 0.4926 | KL 0.0019 | ACC 0.7819 | PRC 0.5738 | RCL 0.0711 | F1 0.1266
TRAIN Epoch 0 | Batch 214 | TOTAL 0.9964 | RECON 0.3843 | BCE 0.6102 | KL 0.0019 | ACC 0.6968 | PRC 0.5681 | RCL 0.0707 | F1 0.1257
TRAIN Epoch 0 | Batch 215 | TOTAL 0.7828 | RECON 0.2737 | BCE 0.5072 | KL 0.0019 | ACC 0.7650 | PRC 0.5733 | RCL 0.1252 | F1 0.2055
TRAIN Epoch 0 | Batch 216 | TOTAL 0.7253 | RECON 0.2456 | BCE 0.4777 | KL 0.0019 | ACC 0.8006 | PRC 0.4338 | RCL 0.1518 | F1 0.2249
TRAIN Epoch 0 | Batch 217 | TOTAL 0.8358 | RECON 0.3206 | BCE 0.5134 | KL 0.0017 | ACC 0.7711 | PRC 0.4700 | RCL 0.1518 | F1 0.2294
TRAIN Epoch 0 | Batch 218 | TOTAL 0.9034 | RECON 0.3423 | BCE 0.5592 | KL 0.0020 | ACC 0.7281 | PRC 0.6123 | RCL 0.1467 | F1 0.2367
TRAIN Epoch 0 | Batch 219 | TOTAL 0.8938 | RECON 0.3428 | BCE 0.5491 | KL 0.0019 | ACC 0.7384 | PRC 0.5641 | RCL 0.1455 | F1 0.2313
TRAIN Epoch 0 | Batch 220 | TOTAL 0.8887 | RECON 0.3384 | BCE 0.5485 | KL 0.0018 | ACC 0.7382 | PRC 0.5302 | RCL 0.1438 | F1 0.2262
TRAIN Epoch 0 | Batch 221 | TOTAL 0.8995 | RECON 0.3544 | BCE 0.5434 | KL 0.0017 | ACC 0.7460 | PRC 0.5566 | RCL 0.1577 | F1 0.2458
TRAIN Epoch 0 | Batch 222 | TOTAL 0.9305 | RECON 0.3407 | BCE 0.5878 | KL 0.0021 | ACC 0.7076 | PRC 0.5341 | RCL 0.1174 | F1 0.1925
TRAIN Epoch 0 | Batch 223 | TOTAL 0.8874 | RECON 0.3320 | BCE 0.5533 | KL 0.0021 | ACC 0.7385 | PRC 0.5373 | RCL 0.1331 | F1 0.2133
TRAIN Epoch 0 | Batch 224 | TOTAL 0.9182 | RECON 0.3260 | BCE 0.5902 | KL 0.0020 | ACC 0.7031 | PRC 0.6194 | RCL 0.1308 | F1 0.2161
TRAIN Epoch 0 | Batch 225 | TOTAL 0.8397 | RECON 0.3189 | BCE 0.5189 | KL 0.0018 | ACC 0.7636 | PRC 0.5090 | RCL 0.1507 | F1 0.2325
TRAIN Epoch 0 | Batch 226 | TOTAL 0.8881 | RECON 0.3387 | BCE 0.5474 | KL 0.0020 | ACC 0.7359 | PRC 0.6078 | RCL 0.1538 | F1 0.2455
TRAIN Epoch 0 | Batch 227 | TOTAL 0.9060 | RECON 0.3506 | BCE 0.5535 | KL 0.0019 | ACC 0.7368 | PRC 0.4589 | RCL 0.1305 | F1 0.2032
TRAIN Epoch 0 | Batch 228 | TOTAL 0.7282 | RECON 0.2847 | BCE 0.4421 | KL 0.0014 | ACC 0.8243 | PRC 0.4453 | RCL 0.1781 | F1 0.2544
TRAIN Epoch 0 | Batch 229 | TOTAL 0.7815 | RECON 0.2797 | BCE 0.5002 | KL 0.0016 | ACC 0.7868 | PRC 0.4478 | RCL 0.1202 | F1 0.1895
TRAIN Epoch 0 | Batch 230 | TOTAL 0.8202 | RECON 0.3151 | BCE 0.5031 | KL 0.0019 | ACC 0.7773 | PRC 0.5941 | RCL 0.1056 | F1 0.1793
TRAIN Epoch 0 | Batch 231 | TOTAL 0.7686 | RECON 0.2715 | BCE 0.4954 | KL 0.0017 | ACC 0.7765 | PRC 0.5924 | RCL 0.0643 | F1 0.1160
TRAIN Epoch 0 | Batch 232 | TOTAL 0.8363 | RECON 0.3125 | BCE 0.5220 | KL 0.0018 | ACC 0.7719 | PRC 0.5524 | RCL 0.0429 | F1 0.0796
TRAIN Epoch 0 | Batch 233 | TOTAL 0.9041 | RECON 0.3195 | BCE 0.5829 | KL 0.0017 | ACC 0.7234 | PRC 0.5966 | RCL 0.0311 | F1 0.0592
TRAIN Epoch 0 | Batch 234 | TOTAL 1.0867 | RECON 0.3760 | BCE 0.7084 | KL 0.0022 | ACC 0.6335 | PRC 0.6804 | RCL 0.0320 | F1 0.0612
TRAIN Epoch 0 | Batch 235 | TOTAL 1.1173 | RECON 0.4088 | BCE 0.7061 | KL 0.0024 | ACC 0.6246 | PRC 0.6881 | RCL 0.0404 | F1 0.0764
TRAIN Epoch 0 | Batch 236 | TOTAL 1.0710 | RECON 0.4040 | BCE 0.6640 | KL 0.0029 | ACC 0.6419 | PRC 0.6233 | RCL 0.0690 | F1 0.1242
TRAIN Epoch 0 | Batch 237 | TOTAL 0.9128 | RECON 0.3808 | BCE 0.5294 | KL 0.0026 | ACC 0.7632 | PRC 0.3768 | RCL 0.1066 | F1 0.1662
TRAIN Epoch 0 | Batch 238 | TOTAL 0.9030 | RECON 0.3493 | BCE 0.5512 | KL 0.0025 | ACC 0.7444 | PRC 0.5193 | RCL 0.1569 | F1 0.2410
TRAIN Epoch 0 | Batch 239 | TOTAL 0.7130 | RECON 0.2778 | BCE 0.4337 | KL 0.0016 | ACC 0.8381 | PRC 0.4357 | RCL 0.2461 | F1 0.3145
TRAIN Epoch 0 | Batch 240 | TOTAL 0.8770 | RECON 0.3073 | BCE 0.5678 | KL 0.0019 | ACC 0.7121 | PRC 0.5577 | RCL 0.1521 | F1 0.2391
TRAIN Epoch 0 | Batch 241 | TOTAL 0.7049 | RECON 0.2491 | BCE 0.4543 | KL 0.0016 | ACC 0.8156 | PRC 0.4681 | RCL 0.2287 | F1 0.3073
TRAIN Epoch 0 | Batch 242 | TOTAL 0.7568 | RECON 0.2710 | BCE 0.4841 | KL 0.0017 | ACC 0.7928 | PRC 0.4692 | RCL 0.1971 | F1 0.2776
TRAIN Epoch 0 | Batch 243 | TOTAL 1.0271 | RECON 0.3845 | BCE 0.6404 | KL 0.0022 | ACC 0.6682 | PRC 0.5070 | RCL 0.1060 | F1 0.1753
TRAIN Epoch 0 | Batch 244 | TOTAL 0.7470 | RECON 0.2691 | BCE 0.4763 | KL 0.0017 | ACC 0.8144 | PRC 0.4143 | RCL 0.1634 | F1 0.2343
TRAIN Epoch 0 | Batch 245 | TOTAL 0.9643 | RECON 0.3597 | BCE 0.6025 | KL 0.0021 | ACC 0.7022 | PRC 0.5197 | RCL 0.0977 | F1 0.1644
TRAIN Epoch 0 | Batch 246 | TOTAL 0.8588 | RECON 0.3172 | BCE 0.5399 | KL 0.0018 | ACC 0.7362 | PRC 0.6708 | RCL 0.1278 | F1 0.2146
TRAIN Epoch 0 | Batch 247 | TOTAL 0.8965 | RECON 0.3628 | BCE 0.5319 | KL 0.0017 | ACC 0.7586 | PRC 0.4520 | RCL 0.1185 | F1 0.1877
TRAIN Epoch 0 | Batch 248 | TOTAL 0.8744 | RECON 0.3146 | BCE 0.5579 | KL 0.0018 | ACC 0.7223 | PRC 0.6455 | RCL 0.1293 | F1 0.2154
TRAIN Epoch 0 | Batch 249 | TOTAL 0.8488 | RECON 0.3276 | BCE 0.5197 | KL 0.0015 | ACC 0.7631 | PRC 0.5707 | RCL 0.1478 | F1 0.2348
TRAIN Epoch 0 | Batch 250 | TOTAL 1.0624 | RECON 0.4019 | BCE 0.6587 | KL 0.0018 | ACC 0.6537 | PRC 0.6197 | RCL 0.1062 | F1 0.1813
TRAIN Epoch 0 | Batch 251 | TOTAL 0.8888 | RECON 0.3599 | BCE 0.5274 | KL 0.0015 | ACC 0.7606 | PRC 0.4524 | RCL 0.1377 | F1 0.2111
TRAIN Epoch 0 | Batch 252 | TOTAL 1.0134 | RECON 0.3978 | BCE 0.6138 | KL 0.0018 | ACC 0.6868 | PRC 0.5891 | RCL 0.1242 | F1 0.2052
TRAIN Epoch 0 | Batch 253 | TOTAL 0.8483 | RECON 0.3305 | BCE 0.5161 | KL 0.0016 | ACC 0.7682 | PRC 0.5425 | RCL 0.1631 | F1 0.2508
TRAIN Epoch 0 | Batch 254 | TOTAL 0.9199 | RECON 0.3222 | BCE 0.5957 | KL 0.0019 | ACC 0.7004 | PRC 0.5876 | RCL 0.1320 | F1 0.2156
TRAIN Epoch 0 | Batch 255 | TOTAL 0.9554 | RECON 0.3435 | BCE 0.6102 | KL 0.0017 | ACC 0.6836 | PRC 0.6008 | RCL 0.1334 | F1 0.2183
TRAIN Epoch 0 | Batch 256 | TOTAL 0.7692 | RECON 0.2947 | BCE 0.4732 | KL 0.0013 | ACC 0.8043 | PRC 0.4256 | RCL 0.2030 | F1 0.2749
TRAIN Epoch 0 | Batch 257 | TOTAL 0.9055 | RECON 0.3408 | BCE 0.5631 | KL 0.0016 | ACC 0.7226 | PRC 0.6352 | RCL 0.1833 | F1 0.2845
TRAIN Epoch 0 | Batch 258 | TOTAL 0.9325 | RECON 0.3312 | BCE 0.5999 | KL 0.0015 | ACC 0.6946 | PRC 0.5490 | RCL 0.1759 | F1 0.2665
TRAIN Epoch 0 | Batch 259 | TOTAL 0.9942 | RECON 0.3702 | BCE 0.6223 | KL 0.0017 | ACC 0.6688 | PRC 0.4501 | RCL 0.1561 | F1 0.2318
TRAIN Epoch 0 | Batch 260 | TOTAL 0.8043 | RECON 0.2856 | BCE 0.5173 | KL 0.0014 | ACC 0.7637 | PRC 0.4887 | RCL 0.2504 | F1 0.3311
TRAIN Epoch 0 | Batch 261 | TOTAL 0.9072 | RECON 0.3366 | BCE 0.5689 | KL 0.0017 | ACC 0.7218 | PRC 0.4855 | RCL 0.2087 | F1 0.2920
TRAIN Epoch 0 | Batch 262 | TOTAL 0.8266 | RECON 0.3040 | BCE 0.5210 | KL 0.0017 | ACC 0.7648 | PRC 0.5312 | RCL 0.2265 | F1 0.3176
TRAIN Epoch 0 | Batch 263 | TOTAL 0.8964 | RECON 0.3342 | BCE 0.5604 | KL 0.0018 | ACC 0.7324 | PRC 0.4160 | RCL 0.1308 | F1 0.1991
TRAIN Epoch 0 | Batch 264 | TOTAL 0.7990 | RECON 0.3133 | BCE 0.4841 | KL 0.0016 | ACC 0.7932 | PRC 0.5098 | RCL 0.1397 | F1 0.2193
TRAIN Epoch 0 | Batch 265 | TOTAL 0.8373 | RECON 0.3143 | BCE 0.5215 | KL 0.0015 | ACC 0.7565 | PRC 0.6666 | RCL 0.0848 | F1 0.1504
TRAIN Epoch 0 | Batch 266 | TOTAL 0.8897 | RECON 0.3122 | BCE 0.5760 | KL 0.0015 | ACC 0.7046 | PRC 0.7429 | RCL 0.0488 | F1 0.0916
TRAIN Epoch 0 | Batch 267 | TOTAL 0.7704 | RECON 0.2799 | BCE 0.4890 | KL 0.0016 | ACC 0.7862 | PRC 0.6193 | RCL 0.0434 | F1 0.0811
TRAIN Epoch 0 | Batch 268 | TOTAL 0.8662 | RECON 0.3305 | BCE 0.5341 | KL 0.0016 | ACC 0.7497 | PRC 0.7192 | RCL 0.0411 | F1 0.0777
TRAIN Epoch 0 | Batch 269 | TOTAL 0.8192 | RECON 0.2958 | BCE 0.5217 | KL 0.0017 | ACC 0.7728 | PRC 0.5026 | RCL 0.0404 | F1 0.0748
TRAIN Epoch 0 | Batch 270 | TOTAL 0.8965 | RECON 0.3284 | BCE 0.5663 | KL 0.0018 | ACC 0.7318 | PRC 0.5584 | RCL 0.0497 | F1 0.0913
TRAIN Epoch 0 | Batch 271 | TOTAL 0.8200 | RECON 0.3132 | BCE 0.5054 | KL 0.0015 | ACC 0.7732 | PRC 0.5267 | RCL 0.0849 | F1 0.1463
TRAIN Epoch 0 | Batch 272 | TOTAL 0.7562 | RECON 0.2907 | BCE 0.4640 | KL 0.0015 | ACC 0.8054 | PRC 0.5463 | RCL 0.1305 | F1 0.2106
TRAIN Epoch 0 | Batch 273 | TOTAL 0.7524 | RECON 0.2898 | BCE 0.4613 | KL 0.0014 | ACC 0.8202 | PRC 0.3386 | RCL 0.1051 | F1 0.1604
